1	13.3693	2.44602e-26
2	-0.214743	0.187229
1	22.1272	7.88513e-26
2	0.201379	1.26344e-29
1	21.4372	0.0256438
2	0.513652	5.37456e-29
1	12.5747	0.222348
2	-0.0964125	8.39775e-31
1	19.684	0.866823
2	-0.0228543	0.0662806
1	18.1	0.124576
2	-0.288328	0.290123
1	27.1243	0.269899
2	0.356691	3.27242e-29
1	13.7175	0.00126409
2	0.330554	0.0713109
1	22.6166	0.147502
2	0.385251	0.0454029
1	22.2913	4.56102e-27
2	0.385523	0.0171358
1	26.8176	0.0302997
2	-0.121691	0.00750079
1	16.7965	0.0244683
2	0.162693	0.00408075
1	22.2993	1.28884e-25
2	0.0881176	0.417969
1	14.4493	0.476313
2	-0.124101	1.23383e-30
1	17.7218	0.0416356
2	0.258502	0.0117274
1	20.1902	0.000509341
2	-0.168618	1.49293e-30
1	22.0142	0.140543
2	-0.574007	0.000828943
1	18.2805	0.0028072
2	-0.279763	5.70337e-30
1	17.3585	6.11505e-27
2	-0.310863	0.0143191
1	21.5037	1.37589e-26
2	-0.203365	1.14777e-29
1	26.3145	0.00118768
2	0.0260184	0.196044
1	23.3793	4.25022e-26
2	-0.404703	2.12496e-29
1	15.7266	0.0305276
2	-0.532694	0.00386674
1	21.5019	0.249494
2	-0.196021	0.00305273
1	22.1041	2.79094e-26
2	-0.329829	0.00595524
1	22.4663	3.28621e-26
2	0.572682	0.00143394
1	19.9721	0.0497258
2	-0.00468196	0.000914492
1	17.9829	2.12384e-26
2	0.275961	1.77671e-30
1	20.4869	0.140284
2	0.119514	3.10944e-30
1	15.4631	1.53144
2	-0.215999	0.000917111
1	22.9929	1.35701e-05
2	-0.552865	0.0504316
1	13.7236	1.67443
2	-0.23532	0.292162
1	14.9353	0.0044861
2	0.42422	0.00540923
1	17.8924	0.103546
2	-0.133727	8.78147e-07
1	18.6713	0.0244852
2	-0.108324	0.0604475
1	27.5089	0.0039451
2	0.17442	2.4183e-30
1	23.9852	0.154328
2	-0.401432	7.50662e-29
1	25.044	3.82145
2	-0.691226	2.4183e-30
1	17.3944	0.0028092
2	-0.359477	0.00215487
1	17.6117	0.0040742
2	0.225487	0.00121248
1	24.0877	0.00133865
2	-0.523063	2.96242e-29
1	23.4599	0.0302625
2	0.0551657	0.236026
1	22.9136	0.00656248
2	-0.150688	0.439393
1	21.864	0.225803
2	-0.122439	5.18517e-30
1	21.2926	0.395959
2	0.29073	0.269737
1	24.3088	0.515605
2	0.0439356	0.000321455
1	17.6213	1.46054e-26
2	0.3226	2.4985e-29
1	10.5818	0.30827
2	0.350545	0.0543504
1	27.318	0.441844
2	-0.713805	0.0325687
1	24.199	1.2833
2	-0.110801	3.73233e-31

