1	0.0431666	1.12823e-30
2	0.257159	0.196439
3	0.37829	0.560974
4	0.070732	0.0
5	0.177865	0.238029
6	-0.376638	0.00511871
7	0.555655	0.150359
8	-0.325914	0.497309
9	0.220397	1.42584e-30
10	-0.355702	6.66545e-29
1	-0.131828	0.413475
2	0.56763	0.173013
3	0.660798	0.125848
4	-0.364567	1.66717e-05
5	0.311585	1.87665e-29
6	-0.107385	0.00466381
7	0.0294237	5.72622e-31
8	-0.556757	0.183529
9	-0.207038	0.122199
10	0.652368	0.0174171
1	-0.294364	9.33083e-30
2	-0.090519	0.105768
3	-0.292559	0.0848492
4	0.423491	9.1254e-29
5	0.192685	0.0919264
6	0.0236491	0.0158859
7	-0.111621	0.331882
8	0.636072	2.73922e-28
9	0.154789	0.0868416
10	-0.0719572	0.42201
1	-0.46442	6.24626e-30
2	0.424084	0.428297
3	-0.49166	0.000299149
4	-0.0575353	1.3347e-05
5	0.14378	8.39775e-31
6	-0.0182796	0.177277
7	0.261656	0.000227343
8	0.294838	0.0615939
9	0.0242695	4.81964e-33
10	-0.304005	0.00209947
1	0.0492962	0.000269313
2	-0.0970654	0.170695
3	0.141193	1.16666e-29
4	0.36302	0.20377
5	-0.0145009	1.04857e-32
6	-0.423385	0.306355
7	-0.181535	6.24626e-32
8	-0.709975	8.1196e-06
9	0.334163	0.00135038
10	0.158338	5.21293e-31
1	-0.309019	0.000419871
2	-0.210366	0.121342
3	-0.715536	2.49179e-06
4	0.108902	2.11944
5	-0.491473	1.37328e-28
6	0.204125	4.44178e-31
7	-0.0662785	0.0875956
8	0.248131	7.07141e-05
9	0.222176	1.53311e-29
10	0.508292	0.153744
1	0.280125	0.235396
2	-0.0300765	2.00509e-31
3	-0.317471	0.000569283
4	0.502703	1.11045e-29
5	-0.31321	0.000246958
6	-0.0144562	1.04857e-32
7	0.139092	0.984825
8	-0.168859	0.649534
9	0.234019	0.00305021
10	0.420524	0.0277805
1	0.19877	1.03765e-29
2	-0.0904198	3.51352e-30
3	-0.429859	0.00119853
4	-0.188587	0.391369
5	-0.519524	0.000186214
6	0.218999	0.00132612
7	-0.217893	1.12903e-29
8	-0.0887886	0.0021591
9	0.0230466	0.839501
10	0.245355	0.000183777
1	0.335287	4.66665e-29
2	0.445455	2.17647e-29
3	-0.527446	0.0417829
4	0.267086	2.12496e-29
5	-0.175737	0.650848
6	-0.0528216	0.362585
7	0.27844	0.142715
8	0.578602	1.1371e-28
9	-0.162432	2.24865e-30
10	0.469547	1.59904e-29
1	0.379464	0.202223
2	0.610878	0.206379
3	-0.0157448	0.00348551
4	0.0595764	0.0211334
5	-0.239383	5.20815e-05
6	-0.751406	0.0679267
7	-0.421204	9.88328e-29
8	-0.107021	0.00359533
9	-0.16013	6.94029e-33
10	0.108926	0.584415
1	0.08254	0.0500992
2	0.00804622	0.499311
3	0.047504	0.443182
4	-0.230731	1.28326e-29
5	-0.488151	0.121905
6	0.600752	0.113363
7	-0.155039	0.112207
8	0.00923646	1.20491e-33
9	-0.223658	7.25569e-30
10	-0.271233	4.69163e-30
1	0.111793	1.63174e-30
2	0.168957	0.027049
3	-0.324262	0.00354049
4	0.0864921	0.32965
5	-0.070746	0.131048
6	-0.172497	0.278106
7	0.212643	9.67322e-30
8	-0.0333897	0.04565
9	0.186493	0.0887981
10	0.335669	0.144668
1	-0.221757	0.368101
2	-0.245135	0.00130927
3	-0.21548	0.114688
4	0.36447	0.242644
5	-0.531968	0.00651878
6	-0.114085	3.7786e-30
7	0.282688	5.18517e-30
8	-0.349484	1.23383e-32
9	-0.464939	7.50662e-29
10	0.251209	1.38466e-29
1	0.415529	0.0897984
2	0.225566	4.45412e-30
3	-0.433158	1.26344e-29
4	-0.181256	0.19111
5	-0.138801	3.73233e-31
6	-0.0789679	2.93227e-31
7	0.149621	0.0380697
8	-0.0530007	2.69033e-05
9	0.568135	0.0375261
10	0.146137	1.92786e-30
1	0.0702982	0.442368
2	-0.223548	0.256713
3	0.530965	0.00189681
4	-0.0207096	1.23781
5	0.407252	0.195548
6	0.290431	0.189777
7	-0.522083	5.05376e-29
8	-0.232912	0.0395534
9	-0.333226	9.67322e-30
