"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"
"1"	0.0874653429373862	-0.00879903438758838	0.0324037082341318	-0.0141749001130973	0.00778335600719692	-0.0222976526507647	-0.00789277764769875	-0.0127983933595538	0.00749630763411687	0.0116173687882007
"2"	-0.00879903438758838	0.0957855583693122	-0.0255143987056862	-0.00698494510808041	-0.00867353932983081	-0.0118563319211049	-0.0263672049773809	0.00768658013386884	-0.0176773130609964	0.0062109939281722
"3"	0.0324037082341318	-0.0255143987056862	0.127330342021855	-0.0140979394887705	0.0162571247318881	0.0102178479825336	-0.00573460614853966	-0.0290218874286106	-0.0179056112952194	0.00258056464273744
"4"	-0.0141749001130973	-0.00698494510808041	-0.0140979394887705	0.0854067816912131	-0.00358330808412879	0.0108437694838706	0.00598555283535003	0.0148425510364035	0.00569949466811597	-0.00181827871009479
"5"	0.00778335600719692	-0.00867353932983081	0.0162571247318881	-0.00358330808412879	0.143078714197982	-0.0144779678855754	0.00751133986545039	-0.0144795819872996	-0.0097294602165199	0.00111226647131483
"6"	-0.0222976526507647	-0.0118563319211049	0.0102178479825336	0.0108437694838706	-0.0144779678855754	0.133066158920338	0.0111586202286959	0.00395722091468725	0.0298495180889736	-0.00567533406590733
"7"	-0.00789277764769875	-0.0263672049773809	-0.00573460614853966	0.00598555283535003	0.00751133986545039	0.0111586202286959	0.117957383265301	0.00451934693505986	0.0327145423352802	-0.0076485704920386
"8"	-0.0127983933595538	0.00768658013386884	-0.0290218874286106	0.0148425510364035	-0.0144795819872996	0.00395722091468725	0.00451934693505986	0.0920909377974889	0.00841343649449771	-0.00576246238791887
"9"	0.00749630763411687	-0.0176773130609964	-0.0179056112952194	0.00569949466811597	-0.0097294602165199	0.0298495180889736	0.0327145423352802	0.00841343649449771	0.0696947036075239	-0.00460792806002055
"10"	0.0116173687882007	0.0062109939281722	0.00258056464273744	-0.00181827871009479	0.00111226647131483	-0.00567533406590733	-0.0076485704920386	-0.00576246238791887	-0.00460792806002055	0.126443913659872
