1	-0.309608	0.000782037
1	0.0780125	0.000297136
2	-0.106003	0.0508442
2	-0.166057	0.221998
3	0.0762558	0.0589887
3	-0.9185	0.0998668
4	-0.432896	3.59785e-29
4	0.602085	1.97413e-29
5	0.574338	2.77612e-30
5	-0.511118	7.1266e-29
6	0.215349	0.724173
6	-0.236568	0.558238
7	0.0653121	0.278862
7	-0.202022	0.208696
8	-0.191475	0.439222
8	0.0610766	0.201429
9	-0.0503034	4.33768e-34
9	-0.00645048	3.01228e-36
10	-0.0398888	0.0398224
10	-0.380252	0.0490047
11	-0.386504	7.60316e-29
11	0.161526	7.40606e-30
12	0.368363	0.373814
12	-0.209437	0.0214413
13	-0.439216	0.15542
13	0.369485	0.164505
14	-0.598856	0.0003017
14	-0.599676	0.000806156
15	0.121963	0.279562
15	-0.379716	0.809386
16	-0.315339	0.00777626
16	0.153841	0.175751
17	0.0192261	0.00641182
17	0.408266	0.206767
18	-0.526783	0.30941
18	0.0491566	0.332842
19	-0.158114	6.24626e-30
19	-0.0150802	3.71143e-32
20	-0.139728	3.14845e-06
20	-0.362763	0.0021489
21	0.157419	0.181896
21	0.575476	0.0135431
22	0.054606	0.40326
22	0.503584	0.273304
23	0.134098	0.126965
23	-0.478986	0.00320886
24	0.391852	5.66384e-05
24	-0.079657	0.0013122
25	-0.370028	3.08457e-33
25	-0.268858	1.63174e-30
26	0.223807	0.422774
26	-0.272891	0.154608
27	0.0149222	0.00516757
27	-0.579789	0.00438371
28	-0.216832	0.875032
28	0.473085	0.44446
29	0.416966	0.626441
29	0.245812	0.22031
30	0.17161	0.893104
30	-0.0591057	0.141512
31	0.299787	0.378369
31	0.0324313	0.537131
32	1.00278	0.0405072
32	0.0359479	0.537264
33	-0.0279529	0.263006
33	0.0948499	0.25437
34	-0.544278	1.59904e-29
34	0.00563711	1.62731e-32
35	0.395251	1.92786e-30
35	-0.0605284	2.31155e-30
36	0.187321	0.20438
36	0.261471	0.172478
37	0.140926	2.86942e-30
37	0.374579	6.84806e-29
38	-0.383938	0.00877099
38	0.484595	0.00471057
39	0.128929	0.385037
39	0.310965	0.286092
40	-0.251051	0.303948
40	0.0595653	0.0898627
41	0.458633	1.05569e-28
41	0.367236	1.68911e-29
42	-0.190259	7.89651e-31
42	0.302337	1.97413e-31
43	0.0135998	0.553049
43	-0.423452	0.00162183
44	-0.0450754	0.18665
44	0.145203	0.0529051
45	0.347841	0.00381456
45	-0.487244	0.0505075
46	-0.655494	0.0017815
46	0.122409	0.795657
47	-0.496036	0.153263
47	-0.57626	0.0585572
48	0.0814367	4.22278e-30
48	-0.325641	3.08457e-33
49	-0.0278366	5.24859e-32
49	-0.541579	3.33627e-29
50	0.368487	6.04576e-29
50	0.0972545	2.73004e-30

