1	-0.0412152	3.51352e-32
1	-0.00283416	0.656838
2	0.157288	0.0489087
2	0.0608035	0.702618
3	-0.296888	1.77671e-30
3	0.323168	1.82884e-29
4	0.490742	0.0514171
4	0.604528	0.080764
5	0.362158	0.017589
5	0.140701	7.71143e-32
6	-0.170249	1.70346e-30
6	0.233573	1.49293e-30
7	0.162727	0.0906061
7	0.247851	0.41503
8	0.131769	0.677085
8	-0.16084	9.4465e-31
9	0.188108	3.3591e-30
9	-0.670632	0.030547
10	-0.181287	9.33083e-30
10	-0.443885	0.442142
11	-0.389571	4.69163e-30
11	-0.177921	7.10686e-30
12	-0.0549875	0.432069
12	-0.0988582	0.266841
13	0.434998	6.66545e-29
13	0.382637	1.55493e-29
14	-0.259701	0.0166831
14	-0.129464	0.272889
15	-0.0966226	0.723476
15	0.424458	0.428071
16	0.171534	0.661308
16	-0.212259	0.149129
17	-0.341341	0.0280976
17	-0.415374	2.2286e-29
18	0.132257	1.3603e-30
18	-0.181559	0.217956
19	-0.416164	0.0687382
19	-0.121315	0.00449344
20	0.0455425	0.00120653
20	0.353378	0.0730436
21	0.215334	0.000188983
21	-0.0181042	0.790282
22	-0.557064	0.0531172
22	-0.0106801	0.327933
23	-0.0280957	0.870175
23	0.103074	2.13284e-05
24	0.411402	6.04576e-29
24	0.289255	3.02319e-29
25	-0.0544075	0.209076
25	-0.079457	0.462729
26	-0.0549906	3.00794e-31
26	-0.202468	1.03765e-29
27	-0.191325	0.175436
27	-0.156507	0.000999497
28	0.310055	0.145447
28	-0.318546	0.214915
29	0.156634	1.23253e-05
29	-0.406232	5.29343e-29
30	0.274379	2.77612e-30
30	-0.497731	0.0454207
31	0.541001	2.38869e-29
31	-0.514174	8.91441e-29
32	0.201058	0.239579
32	0.41698	0.0346867
33	-0.0654287	0.0742106
33	-0.272131	0.021222
34	-0.249232	0.118114
34	0.00102568	0.162689
35	-0.0883432	2.93227e-31
35	-0.0820894	3.73233e-31
36	-0.0774346	6.40197e-07
36	-0.050333	0.000774353
37	-0.277654	0.0030396
37	-0.207359	0.000143821
38	0.0643686	0.00197528
38	0.202658	8.99461e-30
39	0.139795	5.18517e-30
39	0.200965	1.57691e-29
40	0.310989	7.71143e-32
40	-0.0710356	4.62879e-31
41	-0.415916	0.408831
41	0.0538521	8.91152e-32
42	0.220698	0.0979117
42	-0.0815149	0.149557
43	-0.361055	0.000633438
43	-0.199524	0.0952886
44	-0.385426	0.029079
44	0.193217	0.0100891
45	0.00588816	0.44193
45	0.118739	0.246447
46	0.278184	0.000675892
46	0.274121	5.18517e-30
47	0.060884	1.18799e-30
47	-0.0497261	0.323316
48	0.0902399	0.205255
48	0.368491	0.000854466
49	0.315353	4.69163e-30
49	-0.06423	0.134447
50	-0.410732	0.235635
50	0.105345	0.66852

