"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"
"1"	0.102965393056195	0.00769747834685378	0.00756912914326205	0.00280530873621789	0.00941583871929346	-0.00605897009505799	-0.0221583374869832	-0.0131036592089488	-0.00873179296421485	0.00492825323763961
"2"	0.00769747834685378	0.118404947952858	-0.011773922827597	-0.0107483332562023	0.0231759869745469	0.00496474888843274	-0.0215338430876843	-0.0250644370063589	0.0150940226784065	0.000620683957312864
"3"	0.00756912914326205	-0.011773922827597	0.098323489227287	0.0206701850163515	-0.0106472813169555	-0.00773842095475497	-0.0200317516699209	-0.0231553955785538	-0.0204037735439398	-0.00839161658180474
"4"	0.00280530873621789	-0.0107483332562023	0.0206701850163515	0.0995988803131947	0.0192996262443722	0.00112965910478709	0.00335456981399406	0.000114522576885242	-0.00242574543529331	-0.00210045160320112
"5"	0.00941583871929346	0.0231759869745469	-0.0106472813169555	0.0192996262443722	0.103566309217072	0.00884580501722257	0.000248212498431511	0.00506061558213427	0.00610132964611926	-0.00270512353439327
"6"	-0.00605897009505799	0.00496474888843274	-0.00773842095475497	0.00112965910478709	0.00884580501722257	0.0815558180694635	-0.001054944957092	-0.00454143393689241	0.00322425326814768	-0.00123229394617377
"7"	-0.0221583374869832	-0.0215338430876843	-0.0200317516699209	0.00335456981399406	0.000248212498431511	-0.001054944957092	0.115252517146118	0.0162250972944315	-0.016646021758017	-0.00644213809862253
"8"	-0.0131036592089488	-0.0250644370063589	-0.0231553955785538	0.000114522576885242	0.00506061558213427	-0.00454143393689241	0.0162250972944315	0.116758168915667	0.0011423727755635	-0.00260297637578731
"9"	-0.00873179296421485	0.0150940226784065	-0.0204037735439398	-0.00242574543529331	0.00610132964611926	0.00322425326814768	-0.016646021758017	0.0011423727755635	0.118959764455087	-0.00682178791562686
"10"	0.00492825323763961	0.000620683957312864	-0.00839161658180474	-0.00210045160320112	-0.00270512353439327	-0.00123229394617377	-0.00644213809862253	-0.00260297637578731	-0.00682178791562686	0.077026089161296
