1	1008	18.6693	5.01456e-26
2	1008	0.000644814	0.000419112
3	1008	0.0	0.0
4	1008	0.0	0.0
5	1008	0.0	0.0
6	1008	-0.000501516	9.89952e-06
7	1008	0.0	0.0
8	1008	0.0	0.0
9	1008	0.0	0.0
10	1008	0.00027896	7.84413e-05
1	1022	19.5229	1.02337e-25
2	1022	-0.000492387	0.000247779
3	1022	0.0	0.0
4	1022	0.0	0.0
5	1022	0.0	0.0
6	1022	0.0	0.0
7	1022	0.00161674	0.00133436
8	1022	0.0	0.0
9	1022	0.0	0.0
10	1022	0.00124453	0.000315344
1	1014	19.8875	6.36892e-26
2	1014	-0.000158964	2.56233e-05
3	1014	0.0	0.0
4	1014	0.0	0.0
5	1014	0.0	0.0
6	1014	-0.00151261	7.26227e-05
7	1014	-0.000289232	8.4826e-05
8	1014	0.0	0.0
9	1014	0.0	0.0
10	1014	0.0	0.0
1	1004	20.4095	0.112463
2	1004	-0.000352598	0.000124822
3	1004	0.0	0.0
4	1004	0.0	0.0
5	1004	0.0	0.0
6	1004	-0.000446258	0.000199943
7	1004	0.0	0.0
8	1004	0.0	0.0
9	1004	0.0	0.0
10	1004	-0.000996428	0.000497923
1	1036	19.5929	5.50336e-26
2	1036	0.0	0.0
3	1036	0.0	0.0
4	1036	0.0	0.0
5	1036	0.000319885	2.76951e-07
6	1036	0.0	0.0
7	1036	0.0	0.0
8	1036	0.0	0.0
9	1036	0.0	0.0
10	1036	-0.00175445	0.00214193
1	986	19.7135	1.0635
2	986	0.0	0.0
3	986	0.0	0.0
4	986	-0.000156026	7.98488e-06
5	986	0.0	0.0
6	986	0.0	0.0
7	986	0.0	0.0
8	986	0.0	0.0
9	986	0.0	0.0
10	986	0.0	0.0
1	1025	20.5764	1.4605e-26
2	1025	0.0	0.0
3	1025	0.0	0.0
4	1025	0.0	0.0
5	1025	0.0	0.0
6	1025	0.0	0.0
7	1025	0.0	0.0
8	1025	0.0	0.0
9	1025	0.0	0.0
10	1025	0.0	0.0
1	976	20.5329	5.67173e-26
2	976	0.0	0.0
3	976	0.000403458	0.000201185
4	976	0.0	0.0
5	976	0.0	0.0
6	976	0.0	0.0
7	976	-0.000542907	9.56946e-05
8	976	0.0	0.0
9	976	0.0	0.0
10	976	0.0	0.0
1	1017	20.1043	0.862172
2	1017	0.0	0.0
3	1017	0.0	0.0
4	1017	0.0	0.0
5	1017	0.0	0.0
6	1017	0.0	0.0
7	1017	0.000892307	0.000809747
8	1017	0.0	0.0
9	1017	0.0	0.0
10	1017	0.0	0.0
1	989	20.3865	1.05392
2	989	0.00119267	0.000467986
3	989	0.0	0.0
4	989	0.0	0.0
5	989	0.0	0.0
6	989	0.0	0.0
7	989	0.00193052	0.000331693
8	989	0.0	0.0
9	989	0.0	0.0
10	989	0.0	0.0
1	1013	19.5797	2.47631e-27
2	1013	0.0	0.0
3	1013	0.0	0.0
4	1013	0.0	0.0
5	1013	0.0	0.0
6	1013	0.0	0.0
7	1013	0.000258833	6.78652e-05
8	1013	0.0	0.0
9	1013	0.0	0.0
10	1013	0.0	0.0
1	968	19.1565	0.0180036
2	968	0.0	0.0
3	968	0.0	0.0
4	968	0.0	0.0
5	968	0.0	0.0
6	968	0.0	0.0
7	968	0.0	0.0
8	968	0.0	0.0
9	968	0.00193271	0.000513342
10	968	0.0	0.0
1	1031	19.9424	0.267219
2	1031	-0.000439265	2.82538e-05
3	1031	0.0	0.0
4	1031	0.0	0.0
5	1031	0.0	0.0
6	1031	0.0	0.0
7	1031	0.0	0.0
8	1031	0.0	0.0
9	1031	0.0	0.0
10	1031	0.0	0.0
1	1001	20.0699	1.47155
2	1001	0.0	0.0
3	1001	0.000582021	0.000169374
4	1001	0.0	0.0
5	1001	0.0	0.0
6	1001	0.0	0.0
7	1001	-0.000940743	0.000220806
8	1001	0.0	0.0
9	1001	0.0	0.0
10	1001	0.0	0.0
1	1013	20.2934	0.0171402
2	1013	0.0	0.0
3	1013	0.0	0.0
4	1013	-0.000193831	3.80587e-05
5	1013	0.0	0.0
6	1013	0.0	0.0
7	1013	0.0	0.0
8	1013	0.0	0.0
9	1013	0.0	0.0
10	1013	0.00398403	0.00132534
1	986	19.1904	2.91101e-26
2	986	0.0	0.0
3	986	0.0	0.0
4	986	0.0	0.0
5	986	0.000906319	0.000809915
6	986	-0.00273335	0.00038063
7	986	-0.000939066	0.0008695
8	986	0.0	0.0
9	986	0.0	0.0
10	986	-0.000365304	0.000131579
1	985	20.5445	0.0642109
2	985	0.00115178	0.00022481
3	985	0.0	0.0
4	985	0.0	0.0
5	985	0.0	0.0
6	985	0.0	0.0
7	985	0.0	0.0
8	985	0.0	0.0
9	985	0.0	0.0
10	985	0.0	0.0
1	1008	19.9412	0.0197583
2	1008	0.0	0.0
3	1008	0.0	0.0
4	1008	0.0	0.0
5	1008	0.0	0.0
6	1008	0.0	0.0
7	1008	0.0	0.0
8	1008	0.0	0.0
9	1008	0.0	0.0
10	1008	0.0	0.0
1	992	19.4683	0.52378
2	992	0.0	0.0
3	992	0.0	0.0
4	992	0.0	0.0
5	992	-0.00116973	0.00172029
6	992	0.0	0.0
7	992	0.0	0.0
8	992	0.0	0.0
9	992	0.0	0.0
10	992	0.00032609	0.000105484
1	1008	20.0192	0.0288219
2	1008	0.0	0.0
3	1008	0.00119626	7.38735e-05
4	1008	0.0	0.0
5	1008	0.0	0.0
6	1008	0.0	0.0
7	1008	0.0	0.0
8	1008	0.0	0.0
9	1008	0.0	0.0
10	1008	0.0	0.0
1	985	19.4844	0.00163588
2	985	0.0	0.0
3	985	0.0116459	9.44665e-33
4	985	0.0	0.0
5	985	0.0	0.0
6	985	0.0	0.0
7	985	0.0	0.0
8	985	0.0	0.0
9	985	0.0	0.0
10	985	0.0	0.0
1	984	18.8173	0.0283129
2	984	0.0	0.0
3	984	0.0	0.0
4	984	0.0	0.0
5	984	0.0	0.0
6	984	0.0	0.0
7	984	0.0	0.0
8	984	0.0	0.0
9	984	0.0	0.0
10	984	8.67727e-05	7.40903e-06
1	990	19.3452	0.323362
2	990	0.0	0.0
3	990	0.0	0.0
4	990	0.0	0.0
5	990	0.0	0.0
6	990	0.0	0.0
7	990	0.000272481	1.83201e-05
8	990	2.94713e-05	2.6067e-05
9	990	0.0	0.0
10	990	0.0	0.0
1	1019	19.1376	0.00484789
2	1019	0.0	0.0
3	1019	0.0	0.0
4	1019	-0.000418998	0.000178895
5	1019	0.0	0.0
6	1019	0.0	0.0
7	1019	0.0	0.0
8	1019	0.0	0.0
9	1019	-0.00107329	0.00117383
10	1019	0.0	0.0
1	956	20.9083	3.15875e-26
2	956	0.0	0.0
3	956	0.0	0.0
4	956	0.0	0.0
5	956	0.0	0.0
6	956	0.0	0.0
7	956	0.0	0.0
8	956	0.0	0.0
9	956	-0.00218053	0.000142023
10	956	0.0	0.0
1	999	21.0625	5.0146e-26
2	999	0.0	0.0
3	999	0.0	0.0
4	999	0.0	0.0
5	999	0.0	0.0
6	999	0.0	0.0
7	999	0.0	0.0
8	999	0.0	0.0
9	999	0.0	0.0
10	999	0.0	0.0
1	998	19.3518	4.64454e-06
2	998	0.0	0.0
3	998	-0.000355445	6.29809e-05
4	998	0.0	0.0
5	998	0.0	0.0
6	998	0.0	0.0
7	998	0.0	0.0
8	998	0.00530508	0.000189036
9	998	0.0	0.0
10	998	0.0011712	0.000455405
1	1026	19.7753	7.27723e-27
2	1026	-0.00251962	0.00106355
3	1026	0.0	0.0
4	1026	6.82178e-05	4.77467e-06
5	1026	0.0011944	0.000145083
6	1026	0.0	0.0
7	1026	0.0	0.0
8	1026	0.000677178	0.000470493
9	1026	0.0	0.0
10	1026	0.0	0.0
1	997	20.3656	0.000807624
2	997	0.0	0.0
3	997	0.0	0.0
4	997	0.0	0.0
5	997	0.0	0.0
6	997	0.0	0.0
7	997	0.0	0.0
8	997	0.0	0.0
9	997	0.0	0.0
10	997	0.0	0.0
1	986	20.163	1.37591e-26
2	986	0.0	0.0
3	986	0.000324887	5.19842e-05
4	986	0.0	0.0
5	986	0.0	0.0
6	986	0.0	0.0
7	986	0.0	0.0
8	986	0.0	0.0
9	986	0.0	0.0
10	986	0.0	0.0
1	1037	20.413	0.0407782
2	1037	0.0	0.0
3	1037	0.0	0.0
4	1037	0.0	0.0
5	1037	0.0	0.0
6	1037	0.0	0.0
7	1037	0.0	0.0
8	1037	0.0	0.0
9	1037	0.00120716	0.000502741
10	1037	0.0	0.0
1	1040	20.3578	0.193936
2	1040	0.0	0.0
3	1040	0.0	0.0
4	1040	0.0	0.0
5	1040	0.0	0.0
6	1040	0.0	0.0
7	1040	0.00213776	2.21967e-05
8	1040	-0.00092928	0.00164389
9	1040	0.0	0.0
10	1040	0.0	0.0
1	958	18.3952	0.0459056
2	958	-0.00193363	6.14504e-05
3	958	0.0	0.0
4	958	0.0	0.0
5	958	0.0	0.0
6	958	0.0	0.0
7	958	0.0	0.0
8	958	0.0	0.0
9	958	0.0	0.0
10	958	0.0	0.0
1	1002	19.4388	0.661675
2	1002	0.0	0.0
3	1002	0.0	0.0
4	1002	0.0	0.0
5	1002	0.0	0.0
6	1002	0.0	0.0
7	1002	0.0	0.0
8	1002	0.0	0.0
9	1002	0.0	0.0
10	1002	0.0	0.0
1	989	19.0009	0.680293
2	989	0.0	0.0
3	989	0.0	0.0
4	989	-0.00274215	5.0883e-05
5	989	0.0	0.0
6	989	0.0	0.0
7	989	0.0	0.0
8	989	0.0	0.0
9	989	0.0	0.0
10	989	0.0	0.0
1	947	20.6617	1.91096
2	947	0.0	0.0
3	947	0.000129121	0.00037842
4	947	0.0	0.0
5	947	-0.000982398	0.000913955
6	947	0.0	0.0
7	947	0.0	0.0
8	947	-0.000669645	0.000424658
9	947	0.0	0.0
10	947	0.0	0.0
1	1008	19.6615	0.0296078
2	1008	0.0	0.0
3	1008	0.000343995	0.000119279
4	1008	0.0	0.0
5	1008	0.0	0.0
6	1008	0.0	0.0
7	1008	0.0	0.0
8	1008	0.0	0.0
9	1008	0.0	0.0
10	1008	0.0	0.0
1	987	20.105	1.61331e-25
2	987	0.0	0.0
3	987	0.0	0.0
4	987	0.0	0.0
5	987	0.0	0.0
6	987	0.000846267	1.37234e-05
7	987	0.0	0.0
8	987	0.0	0.0
9	987	0.0	0.0
10	987	0.0	0.0
1	1021	19.7845	7.49079e-26
2	1021	0.0	0.0
3	1021	0.0	0.0
4	1021	0.011361	0.000319792
5	1021	0.0	0.0
6	1021	0.0	0.0
7	1021	0.0	0.0
8	1021	0.0	0.0
9	1021	0.0	0.0
10	1021	0.0	0.0
1	1014	20.1416	0.000998227
2	1014	-0.000710032	0.0002005
3	1014	0.00251139	0.00159411
4	1014	0.0	0.0
5	1014	0.0	0.0
6	1014	0.0	0.0
7	1014	-0.00166225	0.000230943
8	1014	0.0	0.0
9	1014	0.0	0.0
10	1014	0.0	0.0
1	998	19.4021	4.85668e-26
2	998	0.0	0.0
3	998	0.0	0.0
4	998	0.0	0.0
5	998	0.0	0.0
6	998	0.000544946	4.91476e-05
7	998	0.0	0.0
8	998	0.0	0.0
9	998	0.0	0.0
10	998	0.0	0.0
1	979	19.7939	0.132584
2	979	0.0	0.0
3	979	0.0	0.0
4	979	0.0	0.0
5	979	0.0	0.0
6	979	0.0	0.0
7	979	0.0	0.0
8	979	0.0	0.0
9	979	-0.000163969	2.63214e-05
10	979	0.0	0.0
1	1011	19.4462	2.84271e-27
2	1011	0.000946506	0.000515589
3	1011	0.0	0.0
4	1011	0.0	0.0
5	1011	0.0	0.0
6	1011	0.0	0.0
7	1011	0.0	0.0
8	1011	0.000435706	2.04514e-06
9	1011	0.0	0.0
10	1011	-0.000596952	0.000360272
1	1007	19.7951	1.18876e-25
2	1007	0.0	0.0
3	1007	0.0	0.0
4	1007	0.0	0.0
5	1007	-0.000433408	4.71483e-05
6	1007	0.0	0.0
7	1007	0.0	0.0
8	1007	0.0	0.0
9	1007	0.0	0.0
10	1007	0.0	0.0
1	1017	19.4639	0.0728676
2	1017	0.0	0.0
3	1017	0.0	0.0
4	1017	0.0	0.0
5	1017	-0.00049587	0.000250067
6	1017	0.000204768	2.13004e-05
7	1017	0.0	0.0
8	1017	0.0	0.0
9	1017	0.0	0.0
10	1017	0.0013672	0.00190101
1	1014	19.6478	0.00986539
2	1014	-0.0322381	3.0079e-31
3	1014	0.0	0.0
4	1014	0.0	0.0
5	1014	0.0	0.0
6	1014	0.0	0.0
7	1014	0.0	0.0
8	1014	0.0	0.0
9	1014	-0.00162089	0.000530712
10	1014	0.0	0.0
1	987	20.2874	0.0388067
2	987	0.0	0.0
3	987	0.0	0.0
4	987	0.0	0.0
5	987	-0.000267012	7.03684e-05
6	987	0.0	0.0
7	987	0.0	0.0
8	987	0.00020628	3.46082e-06
9	987	0.0	0.0
10	987	-0.000561658	0.000311358
1	1015	20.0589	0.732226
2	1015	0.0	0.0
3	1015	0.0	0.0
4	1015	0.0	0.0
5	1015	0.0	0.0
6	1015	-0.00231261	3.5136e-06
7	1015	0.00100118	0.000338466
8	1015	0.0	0.0
9	1015	0.0	0.0
10	1015	0.0	0.0
1	1003	18.8883	1.14025e-25
2	1003	0.0	0.0
3	1003	0.000574245	0.000110029
4	1003	0.0	0.0
5	1003	0.0	0.0
6	1003	0.0	0.0
7	1003	0.0	0.0
8	1003	0.0	0.0
9	1003	0.0	0.0
10	1003	0.0	0.0
1	1012	18.4809	3.68415e-26
2	1012	-0.0064194	0.000338081
3	1012	0.0	0.0
4	1012	0.0	0.0
5	1012	0.0	0.0
6	1012	0.0	0.0
7	1012	0.0	0.0
8	1012	0.0	0.0
9	1012	0.0	0.0
10	1012	0.0	0.0

