// Initial random seed:
5286916796159667538

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeMutationRate(1e-06);
initializeMutationType(1, 0.5, "f", 0);
initializeGenomicElementType(1, m1, 1);
initializeMutationType(2, 0.5, "f", 0);
initializeGenomicElementType(2, m2, 1);
initializeMutationType(3, 0.5, "f", 0);
initializeGenomicElementType(3, m3, 1);
initializeMutationType(4, 0.5, "f", 0);
initializeGenomicElementType(4, m4, 1);
initializeMutationType(5, 0.5, "f", 0);
initializeGenomicElementType(5, m5, 1);
initializeMutationType(6, 0.5, "f", 0);
initializeGenomicElementType(6, m6, 1);
initializeMutationType(7, 0.5, "f", 0);
initializeGenomicElementType(7, m7, 1);
initializeMutationType(8, 0.5, "f", 0);
initializeGenomicElementType(8, m8, 1);
initializeMutationType(9, 0.5, "f", 0);
initializeGenomicElementType(9, m9, 1);
initializeMutationType(10, 0.5, "f", 0);
initializeGenomicElementType(10, m10, 1);
initializeMutationType(11, 0.5, "f", 0);
initializeGenomicElementType(11, m11, 1);
initializeGenomicElement(g11, 0, 49);
initializeRecombinationRate(0.5);

// Starting run at tick <start>:
1 

100	1	1	140	0.0	0.0
100	1	2	140	0.0	0.0
100	1	3	140	0.0	0.0
100	1	4	140	0.0	0.0
100	1	5	140	0.0	0.0
100	1	6	140	0.0	0.0
100	1	7	140	0.0	0.0
100	1	8	140	0.0	0.0
100	1	9	140	0.0	0.0
100	1	10	140	0.0	0.0
100	2	1	137	0.0	0.0
100	2	2	137	0.0	0.0
100	2	3	137	0.0	0.0
100	2	4	137	0.0	0.0
100	2	5	137	0.0	0.0
100	2	6	137	0.0	0.0
100	2	7	137	0.0	0.0
100	2	8	137	0.0	0.0
100	2	9	137	0.0	0.0
100	2	10	137	0.0	0.0
100	3	1	136	0.0	0.0
100	3	2	136	0.0	0.0
100	3	3	136	0.0	0.0
100	3	4	136	0.0	0.0
100	3	5	136	0.0	0.0
100	3	6	136	0.0	0.0
100	3	7	136	0.0	0.0
100	3	8	136	0.0	0.0
100	3	9	136	0.0	0.0
100	3	10	136	0.0	0.0
100	4	1	146	0.0	0.0
100	4	2	146	0.0	0.0
100	4	3	146	0.0	0.0
100	4	4	146	0.0	0.0
100	4	5	146	0.0	0.0
100	4	6	146	0.0	0.0
100	4	7	146	0.0	0.0
100	4	8	146	0.0	0.0
100	4	9	146	0.0	0.0
100	4	10	146	0.0	0.0
100	5	1	132	0.0	0.0
100	5	2	132	0.0	0.0
100	5	3	132	0.0	0.0
100	5	4	132	0.0	0.0
100	5	5	132	0.0	0.0
100	5	6	132	0.0	0.0
100	5	7	132	0.0	0.0
100	5	8	132	0.0	0.0
100	5	9	132	0.0	0.0
100	5	10	132	0.0	0.0
100	6	1	136	0.0	0.0
100	6	2	136	0.0	0.0
100	6	3	136	0.0	0.0
100	6	4	136	0.0	0.0
100	6	5	136	0.0	0.0
100	6	6	136	0.0	0.0
100	6	7	136	0.0	0.0
100	6	8	136	0.0	0.0
100	6	9	136	0.0	0.0
100	6	10	136	0.0	0.0
100	7	1	128	0.0	0.0
100	7	2	128	0.0	0.0
100	7	3	128	0.0	0.0
100	7	4	128	0.0	0.0
100	7	5	128	0.0	0.0
100	7	6	128	0.0	0.0
100	7	7	128	0.0	0.0
100	7	8	128	0.0	0.0
100	7	9	128	0.0	0.0
100	7	10	128	0.0	0.0
100	8	1	134	0.0	0.0
100	8	2	134	0.0	0.0
100	8	3	134	0.0	0.0
100	8	4	134	0.0	0.0
100	8	5	134	0.0	0.0
100	8	6	134	0.0	0.0
100	8	7	134	0.0	0.0
100	8	8	134	0.0	0.0
100	8	9	134	0.0	0.0
100	8	10	134	0.0	0.0
100	9	1	150	0.0	0.0
100	9	2	150	0.0	0.0
100	9	3	150	0.0	0.0
100	9	4	150	0.0	0.0
100	9	5	150	0.0	0.0
100	9	6	150	0.0	0.0
100	9	7	150	0.0	0.0
100	9	8	150	0.0	0.0
100	9	9	150	0.0	0.0
100	9	10	150	0.0	0.0
100	10	1	137	0.0	0.0
100	10	2	137	0.0	0.0
100	10	3	137	0.0	0.0
100	10	4	137	0.0	0.0
100	10	5	137	0.0	0.0
100	10	6	137	0.0	0.0
100	10	7	137	0.0	0.0
100	10	8	137	0.0	0.0
100	10	9	137	0.0	0.0
100	10	10	137	0.0	0.0
100	11	1	145	0.0	0.0
100	11	2	145	0.0	0.0
100	11	3	145	0.0	0.0
100	11	4	145	0.0	0.0
100	11	5	145	0.0	0.0
100	11	6	145	0.0	0.0
100	11	7	145	0.0	0.0
100	11	8	145	0.0	0.0
100	11	9	145	0.0	0.0
100	11	10	145	0.0	0.0
100	12	1	148	0.0	0.0
100	12	2	148	0.0	0.0
100	12	3	148	0.0	0.0
100	12	4	148	0.0	0.0
100	12	5	148	0.0	0.0
100	12	6	148	0.0	0.0
100	12	7	148	0.0	0.0
100	12	8	148	0.0	0.0
100	12	9	148	0.0	0.0
100	12	10	148	0.0	0.0
100	13	1	130	0.0	0.0
100	13	2	130	0.0	0.0
100	13	3	130	0.0	0.0
100	13	4	130	0.0	0.0
100	13	5	130	0.0	0.0
100	13	6	130	0.0	0.0
100	13	7	130	0.0	0.0
100	13	8	130	0.0	0.0
100	13	9	130	0.0	0.0
100	13	10	130	0.0	0.0
100	14	1	135	0.0	0.0
100	14	2	135	0.0	0.0
100	14	3	135	0.0	0.0
100	14	4	135	0.0	0.0
100	14	5	135	0.0	0.0
100	14	6	135	0.0	0.0
100	14	7	135	0.0	0.0
100	14	8	135	0.0	0.0
100	14	9	135	0.0	0.0
100	14	10	135	0.0	0.0
100	15	1	136	0.0	0.0
100	15	2	136	0.0	0.0
100	15	3	136	0.0	0.0
100	15	4	136	0.0	0.0
100	15	5	136	0.0	0.0
100	15	6	136	0.0	0.0
100	15	7	136	0.0	0.0
100	15	8	136	0.0	0.0
100	15	9	136	0.0	0.0
100	15	10	136	0.0	0.0
100	16	1	126	0.0	0.0
100	16	2	126	0.0	0.0
100	16	3	126	0.0	0.0
100	16	4	126	0.0	0.0
100	16	5	126	0.0	0.0
100	16	6	126	0.0	0.0
100	16	7	126	0.0	0.0
100	16	8	126	0.0	0.0
100	16	9	126	0.0	0.0
100	16	10	126	0.0	0.0
100	17	1	143	0.0	0.0
100	17	2	143	0.0	0.0
100	17	3	143	0.0	0.0
100	17	4	143	0.0	0.0
100	17	5	143	0.0	0.0
100	17	6	143	0.0	0.0
100	17	7	143	0.0	0.0
100	17	8	143	0.0	0.0
100	17	9	143	0.0	0.0
100	17	10	143	0.0	0.0
100	18	1	121	0.0	0.0
100	18	2	121	0.0	0.0
100	18	3	121	0.0	0.0
100	18	4	121	0.0	0.0
100	18	5	121	0.0	0.0
100	18	6	121	0.0	0.0
100	18	7	121	0.0	0.0
100	18	8	121	0.0	0.0
100	18	9	121	0.0	0.0
100	18	10	121	0.0	0.0
100	19	1	128	0.0	0.0
100	19	2	128	0.0	0.0
100	19	3	128	0.0	0.0
100	19	4	128	0.0	0.0
100	19	5	128	0.0	0.0
100	19	6	128	0.0	0.0
100	19	7	128	0.0	0.0
100	19	8	128	0.0	0.0
100	19	9	128	0.0	0.0
100	19	10	128	0.0	0.0
100	20	1	150	0.0	0.0
100	20	2	150	0.0	0.0
100	20	3	150	0.0	0.0
100	20	4	150	0.0	0.0
100	20	5	150	0.0	0.0
100	20	6	150	0.0	0.0
100	20	7	150	0.0	0.0
100	20	8	150	0.0	0.0
100	20	9	150	0.0	0.0
100	20	10	150	0.0	0.0
100	21	1	142	0.0	0.0
100	21	2	142	0.0	0.0
100	21	3	142	0.0	0.0
100	21	4	142	0.0	0.0
100	21	5	142	0.0	0.0
100	21	6	142	0.0	0.0
100	21	7	142	0.0	0.0
100	21	8	142	0.0	0.0
100	21	9	142	0.0	0.0
100	21	10	142	0.0	0.0
100	22	1	132	0.0	0.0
100	22	2	132	0.0	0.0
100	22	3	132	0.0	0.0
100	22	4	132	0.0	0.0
100	22	5	132	0.0	0.0
100	22	6	132	0.0	0.0
100	22	7	132	0.0	0.0
100	22	8	132	0.0	0.0
100	22	9	132	0.0	0.0
100	22	10	132	0.0	0.0
100	23	1	135	0.0	0.0
100	23	2	135	0.0	0.0
100	23	3	135	0.0	0.0
100	23	4	135	0.0	0.0
100	23	5	135	0.0	0.0
100	23	6	135	0.0	0.0
100	23	7	135	0.0	0.0
100	23	8	135	0.0	0.0
100	23	9	135	0.0	0.0
100	23	10	135	0.0	0.0
100	24	1	132	0.0	0.0
100	24	2	132	0.0	0.0
100	24	3	132	0.0	0.0
100	24	4	132	0.0	0.0
100	24	5	132	0.0	0.0
100	24	6	132	0.0	0.0
100	24	7	132	0.0	0.0
100	24	8	132	0.0	0.0
100	24	9	132	0.0	0.0
100	24	10	132	0.0	0.0
100	25	1	111	0.0	0.0
100	25	2	111	0.0	0.0
100	25	3	111	0.0	0.0
100	25	4	111	0.0	0.0
100	25	5	111	0.0	0.0
100	25	6	111	0.0	0.0
100	25	7	111	0.0	0.0
100	25	8	111	0.0	0.0
100	25	9	111	0.0	0.0
100	25	10	111	0.0	0.0
100	26	1	127	0.0	0.0
100	26	2	127	0.0	0.0
100	26	3	127	0.0	0.0
100	26	4	127	0.0	0.0
100	26	5	127	0.0	0.0
100	26	6	127	0.0	0.0
100	26	7	127	0.0	0.0
100	26	8	127	0.0	0.0
100	26	9	127	0.0	0.0
100	26	10	127	0.0	0.0
100	27	1	129	0.0	0.0
100	27	2	129	0.0	0.0
100	27	3	129	0.0	0.0
100	27	4	129	0.0	0.0
100	27	5	129	0.0	0.0
100	27	6	129	0.0	0.0
100	27	7	129	0.0	0.0
100	27	8	129	0.0	0.0
100	27	9	129	0.0	0.0
100	27	10	129	0.0	0.0
100	28	1	135	0.0	0.0
100	28	2	135	0.0	0.0
100	28	3	135	0.0	0.0
100	28	4	135	0.0	0.0
100	28	5	135	0.0	0.0
100	28	6	135	0.0	0.0
100	28	7	135	0.0	0.0
100	28	8	135	0.0	0.0
100	28	9	135	0.0	0.0
100	28	10	135	0.0	0.0
100	29	1	137	0.0	0.0
100	29	2	137	0.0	0.0
100	29	3	137	0.0	0.0
100	29	4	137	0.0	0.0
100	29	5	137	0.0	0.0
100	29	6	137	0.0	0.0
100	29	7	137	0.0	0.0
100	29	8	137	0.0	0.0
100	29	9	137	0.0	0.0
100	29	10	137	0.0	0.0
100	30	1	121	0.0	0.0
100	30	2	121	0.0	0.0
100	30	3	121	0.0	0.0
100	30	4	121	0.0	0.0
100	30	5	121	0.0	0.0
100	30	6	121	0.0	0.0
100	30	7	121	0.0	0.0
100	30	8	121	0.0	0.0
100	30	9	121	0.0	0.0
100	30	10	121	0.0	0.0
100	31	1	143	0.0	0.0
100	31	2	143	0.0	0.0
100	31	3	143	0.0	0.0
100	31	4	143	0.0	0.0
100	31	5	143	0.0	0.0
100	31	6	143	0.0	0.0
100	31	7	143	0.0	0.0
100	31	8	143	0.0	0.0
100	31	9	143	0.0	0.0
100	31	10	143	0.0	0.0
100	32	1	137	0.0	0.0
100	32	2	137	0.0	0.0
100	32	3	137	0.0	0.0
100	32	4	137	0.0	0.0
100	32	5	137	0.0	0.0
100	32	6	137	0.0	0.0
100	32	7	137	0.0	0.0
100	32	8	137	0.0	0.0
100	32	9	137	0.0	0.0
100	32	10	137	0.0	0.0
100	33	1	135	0.0	0.0
100	33	2	135	0.0	0.0
100	33	3	135	0.0	0.0
100	33	4	135	0.0	0.0
100	33	5	135	0.0	0.0
100	33	6	135	0.0	0.0
100	33	7	135	0.0	0.0
100	33	8	135	0.0	0.0
100	33	9	135	0.0	0.0
100	33	10	135	0.0	0.0
100	34	1	140	0.0	0.0
100	34	2	140	0.0	0.0
100	34	3	140	0.0	0.0
100	34	4	140	0.0	0.0
100	34	5	140	0.0	0.0
100	34	6	140	0.0	0.0
100	34	7	140	0.0	0.0
100	34	8	140	0.0	0.0
100	34	9	140	0.0	0.0
100	34	10	140	0.0	0.0
100	35	1	141	0.0	0.0
100	35	2	141	0.0	0.0
100	35	3	141	0.0	0.0
100	35	4	141	0.0	0.0
100	35	5	141	0.0	0.0
100	35	6	141	0.0	0.0
100	35	7	141	0.0	0.0
100	35	8	141	0.0	0.0
100	35	9	141	0.0	0.0
100	35	10	141	0.0	0.0
100	36	1	143	0.0	0.0
100	36	2	143	0.0	0.0
100	36	3	143	0.0	0.0
100	36	4	143	0.0	0.0
100	36	5	143	0.0	0.0
100	36	6	143	0.0	0.0
100	36	7	143	0.0	0.0
100	36	8	143	0.0	0.0
100	36	9	143	0.0	0.0
100	36	10	143	0.0	0.0
100	37	1	124	0.0	0.0
100	37	2	124	0.0	0.0
100	37	3	124	0.0	0.0
100	37	4	124	0.0	0.0
100	37	5	124	0.0	0.0
100	37	6	124	0.0	0.0
100	37	7	124	0.0	0.0
100	37	8	124	0.0	0.0
100	37	9	124	0.0	0.0
100	37	10	124	0.0	0.0
100	38	1	135	0.0	0.0
100	38	2	135	0.0	0.0
100	38	3	135	0.0	0.0
100	38	4	135	0.0	0.0
100	38	5	135	0.0	0.0
100	38	6	135	0.0	0.0
100	38	7	135	0.0	0.0
100	38	8	135	0.0	0.0
100	38	9	135	0.0	0.0
100	38	10	135	0.0	0.0
100	39	1	134	0.0	0.0
100	39	2	134	0.0	0.0
100	39	3	134	0.0	0.0
100	39	4	134	0.0	0.0
100	39	5	134	0.0	0.0
100	39	6	134	0.0	0.0
100	39	7	134	0.0	0.0
100	39	8	134	0.0	0.0
100	39	9	134	0.0	0.0
100	39	10	134	0.0	0.0
100	40	1	124	0.0	0.0
100	40	2	124	0.0	0.0
100	40	3	124	0.0	0.0
100	40	4	124	0.0	0.0
100	40	5	124	0.0	0.0
100	40	6	124	0.0	0.0
100	40	7	124	0.0	0.0
100	40	8	124	0.0	0.0
100	40	9	124	0.0	0.0
100	40	10	124	0.0	0.0
100	41	1	139	0.0	0.0
100	41	2	139	0.0	0.0
100	41	3	139	0.0	0.0
100	41	4	139	0.0	0.0
100	41	5	139	0.0	0.0
100	41	6	139	0.0	0.0
100	41	7	139	0.0	0.0
100	41	8	139	0.0	0.0
100	41	9	139	0.0	0.0
100	41	10	139	0.0	0.0
100	42	1	124	0.0	0.0
100	42	2	124	0.0	0.0
100	42	3	124	0.0	0.0
100	42	4	124	0.0	0.0
100	42	5	124	0.0	0.0
100	42	6	124	0.0	0.0
100	42	7	124	0.0	0.0
100	42	8	124	0.0	0.0
100	42	9	124	0.0	0.0
100	42	10	124	0.0	0.0
100	43	1	131	0.0	0.0
100	43	2	131	0.0	0.0
100	43	3	131	0.0	0.0
100	43	4	131	0.0	0.0
100	43	5	131	0.0	0.0
100	43	6	131	0.0	0.0
100	43	7	131	0.0	0.0
100	43	8	131	0.0	0.0
100	43	9	131	0.0	0.0
100	43	10	131	0.0	0.0
100	44	1	129	0.0	0.0
100	44	2	129	0.0	0.0
100	44	3	129	0.0	0.0
100	44	4	129	0.0	0.0
100	44	5	129	0.0	0.0
100	44	6	129	0.0	0.0
100	44	7	129	0.0	0.0
100	44	8	129	0.0	0.0
