100	1	1	130	0.0	0.0
100	1	2	130	0.0	0.0
100	1	3	130	0.0	0.0
100	1	4	130	0.0	0.0
100	1	5	130	0.0	0.0
100	1	6	130	0.0	0.0
100	1	7	130	0.0	0.0
100	1	8	130	0.0	0.0
100	1	9	130	0.0	0.0
100	1	10	130	0.0	0.0
100	2	1	154	0.0	0.0
100	2	2	154	0.0	0.0
100	2	3	154	0.0	0.0
100	2	4	154	0.0	0.0
100	2	5	154	0.0	0.0
100	2	6	154	0.0	0.0
100	2	7	154	0.0	0.0
100	2	8	154	0.0	0.0
100	2	9	154	0.0	0.0
100	2	10	154	0.0	0.0
100	3	1	128	0.0	0.0
100	3	2	128	0.0	0.0
100	3	3	128	0.0	0.0
100	3	4	128	0.0	0.0
100	3	5	128	0.0	0.0
100	3	6	128	0.0	0.0
100	3	7	128	0.0	0.0
100	3	8	128	0.0	0.0
100	3	9	128	0.0	0.0
100	3	10	128	0.0	0.0
100	4	1	146	0.0	0.0
100	4	2	146	0.0	0.0
100	4	3	146	0.0	0.0
100	4	4	146	0.0	0.0
100	4	5	146	0.0	0.0
100	4	6	146	0.0	0.0
100	4	7	146	0.0	0.0
100	4	8	146	0.0	0.0
100	4	9	146	0.0	0.0
100	4	10	146	0.0	0.0
100	5	1	141	0.0	0.0
100	5	2	141	0.0	0.0
100	5	3	141	0.0	0.0
100	5	4	141	0.0	0.0
100	5	5	141	0.0	0.0
100	5	6	141	0.0	0.0
100	5	7	141	0.0	0.0
100	5	8	141	0.0	0.0
100	5	9	141	0.0	0.0
100	5	10	141	0.0	0.0
100	6	1	141	0.0	0.0
100	6	2	141	0.0	0.0
100	6	3	141	0.0	0.0
100	6	4	141	0.0	0.0
100	6	5	141	0.0	0.0
100	6	6	141	0.0	0.0
100	6	7	141	0.0	0.0
100	6	8	141	0.0	0.0
100	6	9	141	0.0	0.0
100	6	10	141	0.0	0.0
100	7	1	139	0.0	0.0
100	7	2	139	0.0	0.0
100	7	3	139	0.0	0.0
100	7	4	139	0.0	0.0
100	7	5	139	0.0	0.0
100	7	6	139	0.0	0.0
100	7	7	139	0.0	0.0
100	7	8	139	0.0	0.0
100	7	9	139	0.0	0.0
100	7	10	139	0.0	0.0
100	8	1	123	0.0	0.0
100	8	2	123	0.0	0.0
100	8	3	123	0.0	0.0
100	8	4	123	0.0	0.0
100	8	5	123	0.0	0.0
100	8	6	123	0.0	0.0
100	8	7	123	0.0	0.0
100	8	8	123	0.0	0.0
100	8	9	123	0.0	0.0
100	8	10	123	0.0	0.0
100	9	1	130	0.0	0.0
100	9	2	130	0.0	0.0
100	9	3	130	0.0	0.0
100	9	4	130	0.0	0.0
100	9	5	130	0.0	0.0
100	9	6	130	0.0	0.0
100	9	7	130	0.0	0.0
100	9	8	130	0.0	0.0
100	9	9	130	0.0	0.0
100	9	10	130	0.0	0.0
100	10	1	136	0.0	0.0
100	10	2	136	0.0	0.0
100	10	3	136	0.0	0.0
100	10	4	136	0.0	0.0
100	10	5	136	0.0	0.0
100	10	6	136	0.0	0.0
100	10	7	136	0.0	0.0
100	10	8	136	0.0	0.0
100	10	9	136	0.0	0.0
100	10	10	136	0.0	0.0
100	11	1	142	0.0	0.0
100	11	2	142	0.0	0.0
100	11	3	142	0.0	0.0
100	11	4	142	0.0	0.0
100	11	5	142	0.0	0.0
100	11	6	142	0.0	0.0
100	11	7	142	0.0	0.0
100	11	8	142	0.0	0.0
100	11	9	142	0.0	0.0
100	11	10	142	0.0	0.0
100	12	1	137	0.0	0.0
100	12	2	137	0.0	0.0
100	12	3	137	0.0	0.0
100	12	4	137	0.0	0.0
100	12	5	137	0.0	0.0
100	12	6	137	0.0	0.0
100	12	7	137	0.0	0.0
100	12	8	137	0.0	0.0
100	12	9	137	0.0	0.0
100	12	10	137	0.0	0.0
100	13	1	142	0.0	0.0
100	13	2	142	0.0	0.0
100	13	3	142	0.0	0.0
100	13	4	142	0.0	0.0
100	13	5	142	0.0	0.0
100	13	6	142	0.0	0.0
100	13	7	142	0.0	0.0
100	13	8	142	0.0	0.0
100	13	9	142	0.0	0.0
100	13	10	142	0.0	0.0
100	14	1	136	0.0	0.0
100	14	2	136	0.0	0.0
100	14	3	136	0.0	0.0
100	14	4	136	0.0	0.0
100	14	5	136	0.0	0.0
100	14	6	136	0.0	0.0
100	14	7	136	0.0	0.0
100	14	8	136	0.0	0.0
100	14	9	136	0.0	0.0
100	14	10	136	0.0	0.0
100	15	1	141	0.0	0.0
100	15	2	141	0.0	0.0
100	15	3	141	0.0	0.0
100	15	4	141	0.0	0.0
100	15	5	141	0.0	0.0
100	15	6	141	0.0	0.0
100	15	7	141	0.0	0.0
100	15	8	141	0.0	0.0
100	15	9	141	0.0	0.0
100	15	10	141	0.0	0.0
100	16	1	135	0.0	0.0
100	16	2	135	-0.0121518	0.00989303
100	16	3	135	0.0	0.0
100	16	4	135	0.0	0.0
100	16	5	135	0.0	0.0
100	16	6	135	0.0	0.0
100	16	7	135	0.0	0.0
100	16	8	135	0.0	0.0
100	16	9	135	0.0	0.0
100	16	10	135	0.0	0.0
100	17	1	131	0.0	0.0
100	17	2	131	0.0	0.0
100	17	3	131	0.0	0.0
100	17	4	131	0.0	0.0
100	17	5	131	0.0	0.0
100	17	6	131	0.0	0.0
100	17	7	131	0.0	0.0
100	17	8	131	0.0	0.0
100	17	9	131	0.0	0.0
100	17	10	131	0.0	0.0
100	18	1	120	0.0	0.0
100	18	2	120	0.0	0.0
100	18	3	120	0.0	0.0
100	18	4	120	0.0	0.0
100	18	5	120	0.0	0.0
100	18	6	120	0.0	0.0
100	18	7	120	0.0	0.0
100	18	8	120	0.0	0.0
100	18	9	120	0.0	0.0
100	18	10	120	0.0	0.0
100	19	1	128	0.0	0.0
100	19	2	128	0.0	0.0
100	19	3	128	0.0	0.0
100	19	4	128	0.0	0.0
100	19	5	128	0.0	0.0
100	19	6	128	0.0	0.0
100	19	7	128	0.0	0.0
100	19	8	128	0.0	0.0
100	19	9	128	0.0	0.0
100	19	10	128	0.0	0.0
100	20	1	142	0.0	0.0
100	20	2	142	0.0	0.0
100	20	3	142	0.0	0.0
100	20	4	142	0.0	0.0
100	20	5	142	0.0	0.0
100	20	6	142	0.0	0.0
100	20	7	142	0.0	0.0
100	20	8	142	0.0	0.0
100	20	9	142	0.0	0.0
100	20	10	142	0.0	0.0
100	21	1	131	0.0	0.0
100	21	2	131	0.0	0.0
