100	1	1	0.0	0.0
100	1	2	0.0	0.0
100	1	3	0.0167499	0.00190869
100	1	4	0.0	0.0
100	1	5	0.0	0.0
100	2	1	0.00269596	0.00375784
100	2	2	-0.000808995	0.00047024
100	2	3	0.000807826	0.00159381
100	2	4	0.000321403	0.000479582
100	2	5	0.000823384	0.000575033
100	3	1	0.0	0.0
100	3	2	0.0	0.0
100	3	3	0.0	0.0
100	3	4	0.0	0.0
100	3	5	0.0	0.0
100	4	1	0.0	0.0
100	4	2	0.0	0.0
100	4	3	0.0	0.0
100	4	4	0.0	0.0
100	4	5	0.0	0.0
100	5	1	0.0	0.0
100	5	2	0.0	0.0
100	5	3	0.0	0.0
100	5	4	0.0	0.0
100	5	5	0.0	0.0
100	6	1	0.000991647	0.000983364
100	6	2	0.0	0.0
100	6	3	0.0	0.0
100	6	4	0.000490383	7.9998e-05
100	6	5	0.0	0.0
100	7	1	-0.0260257	0.014389
100	7	2	0.00351947	0.00308737
100	7	3	0.0	0.0
100	7	4	0.0	0.0
100	7	5	0.0	0.0
100	8	1	0.0	0.0
100	8	2	0.0	0.0
100	8	3	0.0	0.0
100	8	4	0.0	0.0
100	8	5	0.0	0.0
100	9	1	0.0	0.0
100	9	2	0.0	0.0
100	9	3	0.0	0.0
100	9	4	0.0	0.0
100	9	5	0.0	0.0
100	10	1	0.0	0.0
100	10	2	0.0	0.0
100	10	3	0.0	0.0
100	10	4	0.0	0.0
100	10	5	0.0	0.0
100	11	1	0.0	0.0
100	11	2	0.0	0.0
100	11	3	0.0	0.0
100	11	4	0.0	0.0
100	11	5	0.0	0.0
100	12	1	-0.0333629	0.00495818
100	12	2	0.0	0.0
100	12	3	0.0	0.0
100	12	4	0.0	0.0
100	12	5	0.0	0.0
100	13	1	0.0	0.0
100	13	2	0.0	0.0
100	13	3	0.00190845	0.00181927
100	13	4	0.0	0.0
100	13	5	0.0	0.0
100	14	1	-0.000339732	0.000115418
100	14	2	0.00063393	0.000401867
100	14	3	0.000208295	4.33869e-05
100	14	4	0.122444	0.00382062
100	14	5	0.000591125	0.000349429
100	15	1	0.0	0.0
100	15	2	0.0	0.0
100	15	3	0.000142512	3.36798e-06
100	15	4	0.0	0.0
100	15	5	0.0	0.0
100	16	1	0.0	0.0
100	16	2	0.0	0.0
100	16	3	0.0	0.0
100	16	4	0.0	0.0
100	16	5	0.0	0.0
100	17	1	0.0	0.0
100	17	2	0.0	0.0
100	17	3	0.0	0.0
100	17	4	-0.0178737	0.0032367
100	17	5	0.0	0.0
100	18	1	0.0	0.0
100	18	2	-0.000428384	0.000183513
100	18	3	0.0	0.0
100	18	4	0.0	0.0
100	18	5	0.0	0.0
100	19	1	0.0	0.0
100	19	2	0.0	0.0
100	19	3	0.0	0.0
100	19	4	0.0	0.0
100	19	5	0.0	0.0
100	20	1	-2.74534e-05	0.000757644
100	20	2	0.000317477	0.000100791
100	20	3	0.000832444	0.000224356
100	20	4	0.00113042	0.00127786
100	20	5	-0.000651881	0.000424949
100	21	1	0.0	0.0
100	21	2	0.0	0.0
100	21	3	0.0	0.0
100	21	4	0.0	0.0
100	21	5	0.0	0.0
100	22	1	0.0	0.0
100	22	2	0.0	0.0
100	22	3	0.0	0.0
100	22	4	0.00477828	0.00111988
100	22	5	0.0	0.0
100	23	1	0.0	0.0
100	23	2	0.0	0.0
100	23	3	0.0	0.0
100	23	4	0.0	0.0
100	23	5	0.0	0.0
100	24	1	0.0	0.0
100	24	2	0.818172	0.0929566
100	24	3	0.0	0.0
100	24	4	0.0	0.0
100	24	5	0.0	0.0
100	25	1	0.0	0.0
100	25	2	0.0	0.0
100	25	3	0.0	0.0
100	25	4	0.0	0.0
100	25	5	0.0	0.0
100	26	1	1.53579	0.000620317
100	26	2	0.000137097	1.87955e-05
100	26	3	0.00171047	0.00292572
100	26	4	-0.000189496	3.59089e-05
100	26	5	0.000667143	0.00044508
100	27	1	2.67819	3.54775
100	27	2	0.0	0.0
100	27	3	0.0	0.0
100	27	4	0.0	0.0
100	27	5	0.0	0.0
100	28	1	0.0	0.0
100	28	2	0.0	0.0
100	28	3	0.0	0.0
100	28	4	0.0	0.0
100	28	5	0.0	0.0
100	29	1	0.0	0.0
100	29	2	0.0	0.0
100	29	3	-0.148741	0.0243858
100	29	4	0.0	0.0
100	29	5	0.0	0.0
100	30	1	3.15561	2.84274e-27
100	30	2	-0.683946	0.0210026
100	30	3	0.0	0.0
100	30	4	0.0	0.0
100	30	5	0.0	0.0
100	31	1	0.0	0.0
100	31	2	0.0	0.0
100	31	3	0.0	0.0
100	31	4	0.0	0.0
100	31	5	0.0	0.0
100	32	1	0.0	0.0
100	32	2	0.0	0.0
100	32	3	0.000238643	5.69507e-05
100	32	4	0.0	0.0
100	32	5	0.0	0.0
100	33	1	0.0	0.0
100	33	2	0.0	0.0
100	33	3	0.0	0.0
100	33	4	0.0	0.0
100	33	5	0.0	0.0
100	34	1	0.0	0.0
100	34	2	0.0	0.0
100	34	3	0.0	0.0
100	34	4	0.0	0.0
100	34	5	0.0	0.0
100	35	1	0.0	0.0
100	35	2	-0.000631894	0.00039929
100	35	3	0.0	0.0
100	35	4	0.0	0.0
100	35	5	-0.00038409	0.00145758
100	36	1	-3.33137e-05	1.1098e-06
100	36	2	0.000789595	0.00062346
100	36	3	0.00172786	0.0029855
100	36	4	-0.00127342	0.0016216
100	36	5	0.000405552	0.000164472
100	37	1	0.0	0.0
100	37	2	0.0	0.0
100	37	3	0.0	0.0
100	37	4	0.0	0.0
100	37	5	0.0	0.0
100	38	1	-0.000172775	2.98512e-05
100	38	2	0.0	0.0
100	38	3	0.0	0.0
100	38	4	0.0	0.0
100	38	5	0.0	0.0
100	39	1	0.0	0.0
100	39	2	0.0	0.0
100	39	3	0.0	0.0
100	39	4	0.0	0.0
100	39	5	0.0	0.0
100	40	1	0.0	0.0
100	40	2	0.0	0.0
100	40	3	0.0	0.0
100	40	4	0.0	0.0
100	40	5	0.0	0.0
100	41	1	0.0631041	1.19579e-05
100	41	2	-0.0589997	0.0270809
100	41	3	0.000241339	2.90931e-05
100	41	4	0.0	0.0
100	41	5	-0.000985183	0.000484807
100	42	1	0.0	0.0
100	42	2	-0.243558	0.00224291
100	42	3	-0.000480594	0.00023097
100	42	4	0.0	0.0
100	42	5	0.0	0.0
100	43	1	0.0	0.0
100	43	2	0.0	0.0
100	43	3	0.0	0.0
100	43	4	0.0	0.0
100	43	5	0.0	0.0
100	44	1	0.0	0.0
100	44	2	0.0	0.0
100	44	3	0.0	0.0
100	44	4	0.0	0.0
100	44	5	0.0	0.0
100	45	1	0.0	0.0
100	45	2	0.0	0.0
100	45	3	0.0	0.0
