1	0.0	0.0
2	0.0	0.0
3	0.0	0.0
4	0.0	0.0
5	0.0	0.0
1	5.57728	2.93378
2	0.0583442	0.202418
3	-0.283749	0.585454
4	-0.246466	0.1848
5	-0.0171153	1.00421
1	0.0	0.0
2	0.0	0.0
3	0.0	0.0
4	0.0	0.0
5	0.0	0.0
1	0.838991	0.270255
2	0.159684	0.214186
3	0.3128	0.102617
4	-0.216877	0.29071
5	0.138661	0.00364433
1	-0.703455	0.418072
2	-0.101385	0.637124
3	0.272435	0.000450759
4	0.226348	0.00781138
5	-0.181465	0.0661681
1	-2.91594	0.161164
2	0.296619	0.295396
3	-0.0475361	0.217932
4	-0.101154	0.0393909
5	-0.576497	0.241519
1	5.8338	0.00052983
2	-0.268704	0.0175498
3	0.0615672	0.537836
4	0.321056	0.870556
5	0.0192072	0.0649156
1	0.0	0.0
2	0.0	0.0
3	0.0	0.0
4	0.0	0.0
5	0.0	0.0
1	0.0	0.0
2	0.0	0.0
3	0.0	0.0
4	0.0	0.0
5	0.0	0.0
1	-0.884399	2.07407e-29
2	-0.228609	1.22427e-29
3	0.198696	7.55797e-30
4	-0.0428289	2.4985e-31
5	0.134171	2.96427e-30
1	0.788006	0.00096651
2	0.167109	0.0187371
3	0.129682	0.0293252
4	-0.30178	0.594214
5	0.303624	0.0774478
1	0.709872	2.96242e-29
2	0.0759733	4.62879e-31
3	-0.154573	6.81382e-30
4	-0.0625569	1.17291e-30
5	0.620618	5.87426e-29
1	1.05383	0.737251
2	0.0955733	0.0468991
3	-0.69353	0.109211
4	0.0414163	0.678689
5	-0.0840722	0.000439385
1	0.133307	0.0276575
2	0.14706	0.0336588
3	0.123957	0.023914
4	0.11691	0.021272
5	0.165281	0.0425159
1	0.0	0.0
2	0.0	0.0
3	0.0	0.0
4	0.0	0.0
5	0.0	0.0
1	-0.232067	0.0144568
2	0.161782	0.0139262
3	-0.132761	0.109236
4	0.442583	0.0881462
5	-0.0706337	0.116563
1	-5.91639	2.34815
2	0.0756965	0.495783
3	0.175393	0.453028
4	0.028579	1.15131
5	0.0192126	0.827067
