1	0.0	0.0
2	0.0	0.0
3	0.0	0.0
4	0.0	0.0
5	0.0	0.0
1	0.0	0.0
2	0.0	0.0
3	0.0	0.0
4	0.0	0.0
5	0.0	0.0
1	-4.06766	0.0362022
2	0.0756481	0.0679237
3	-0.120257	0.0174019
4	0.0798506	0.119688
5	-0.0512473	0.107098
1	0.00239513	0.00680001
2	0.000898249	0.00311947
3	-0.000630022	0.00152976
4	0.00052367	0.00203293
5	-0.000228769	0.00112525
1	-3.64403	3.92476e-27
2	0.195035	8.91441e-31
3	-0.189642	1.57691e-29
4	-0.0841775	8.1452e-31
5	0.0710285	8.91441e-31
1	0.151461	0.106326
2	0.283824	0.366204
3	-0.337202	0.0389365
4	0.433224	0.123476
5	0.580009	0.199111
1	5.42947	0.0493498
2	0.0845115	0.193043
3	-0.252553	0.313151
4	0.381613	0.20142
5	-0.169512	0.00104134
1	5.16186	0.377869
2	0.386156	0.623069
3	-0.375594	1.31861
4	-0.227433	0.139491
5	-0.157302	0.152215
1	-0.991958	0.511777
2	0.306929	0.0387755
3	-0.243883	0.244613
4	0.125243	0.57552
5	-0.400585	0.047765
1	-0.219507	1.23361
2	-0.129803	0.0454725
3	-0.0070139	0.408747
4	-0.0613716	0.00784758
5	-0.496004	0.0500997
1	-0.144356	0.335205
2	0.0770119	0.0186385
3	0.213977	0.195578
4	-0.310998	0.137875
5	-0.159052	0.0332842
1	-0.744405	0.145437
2	-0.181737	0.00866852
3	-0.0219786	0.000126782
4	-0.111024	0.00323513
5	0.481713	0.0609021
1	5.34239	0.0191241
2	-0.0662054	0.165629
3	-0.247041	4.82542e-05
4	0.379817	0.0129781
5	-0.30867	0.554044
1	-0.773551	0.000273932
2	-0.0360465	0.26009
3	-0.0230022	0.0941446
4	-0.30424	0.0402019
5	0.343432	0.0628036
1	-2.47231	0.356168
2	0.234275	0.4024
3	-0.299788	0.576552
4	0.237368	0.23486
5	0.0601836	0.0755234
1	-0.0231356	0.00153115
2	-0.209735	0.125835
3	-0.0257343	0.00189444
4	-0.0906143	0.0234883
5	-0.020738	0.00123024
1	0.818995	0.0483405
