1	11.969	0.323319
2	-0.247264	0.565093
1	16.1963	6.01524e-26
2	0.276548	0.0042919
1	23.8371	0.111733
2	0.120004	1.73989e-30
1	25.3959	2.45232
2	0.191525	7.40606e-30
1	-8.28205	0.0389217
2	0.167795	0.0480459
1	-1.81289	0.188241
2	0.602425	0.010582
1	-18.8911	0.00200444
2	-0.0451389	0.0450594
1	19.4688	1.16118
2	0.238547	0.134736
1	-33.7378	0.0445014
2	-0.0285951	0.000167377
1	-21.5414	0.0179351
2	0.40232	3.08457e-29
1	12.1539	6.27962e-26
2	-0.00058167	0.177887
1	-19.8099	8.49538e-26
2	-0.118856	4.28004e-30
1	-17.975	0.033579
2	0.406893	0.525442
1	-33.4597	4.65755e-25
2	0.447086	0.464391
1	-6.38369	0.377253
2	-0.0253911	0.000796463
1	-19.8092	0.0159875
2	-0.135451	5.57151e-30
1	-26.038	2.07002e-25
2	-0.204729	0.00206317
1	-7.09066	0.0136964
2	-0.00884437	0.0166048
1	-20.2372	2.84274e-27
2	0.561266	0.255517
1	-14.911	2.02151e-26
2	0.250993	0.00881489
1	-0.348342	0.00922776
2	0.215843	4.74657e-05
1	-52.2891	0.279021
2	-0.188107	7.40606e-30
1	-7.70212	0.044946
2	-0.141747	1.698e-05
1	25.8748	0.00279496
2	0.247994	0.000171896
1	31.2463	0.00758446
2	0.00725656	0.0787706
1	18.3484	0.000306848
2	-0.284268	0.438018
1	-9.52721	4.35509e-08
2	0.236382	0.347756
1	-19.8406	0.275027
2	0.212168	1.3603e-30
1	23.2976	9.78409e-26
2	-0.413348	0.203308
1	-2.95264	1.54772e-28
2	-0.0557407	0.222511
1	22.4834	4.6494
2	0.0645611	0.197042
1	10.2623	1.61175
2	0.0874249	0.334866
1	-2.01258	1.23205e-27
2	-0.073564	5.21293e-31
1	60.2695	0.0444991
2	-0.063603	1.77671e-30
1	20.0748	0.00168921
2	-0.191899	0.444844
1	-11.7731	0.023142
2	-0.528609	2.84274e-29
1	17.7981	0.0118651
2	0.180971	1.3603e-30
1	23.2911	0.0524186
2	-0.143822	3.7786e-32
1	-13.7464	1.16179
2	-0.190962	0.140167
1	23.394	7.49094e-26
2	-0.177365	0.283967
1	-7.83943	3.52673e-05
2	0.199233	0.0642881
1	22.2495	0.0168159
2	0.43757	8.91441e-29
1	3.45528	0.0101345
2	0.422999	0.353199
1	42.6944	3.65134e-25
2	0.109592	0.38773
1	-27.0726	0.118526
2	-0.32839	0.00532183
1	14.5304	0.00333713
2	-0.538245	0.113849
1	8.18654	0.0119942
2	-0.430625	0.000365096
1	-3.1448	0.000813622
2	-0.521124	0.00332582
1	-2.9865	0.0544721
2	0.199846	0.420215
1	-3.78553	0.988747
2	-0.444396	4.89707e-29

